User, Action, Channel Name, UNIX Time, ISO8601 Local Time
JOSH CARLSON#6495,leave,General,1643248842.6117246,2022-01-27T02:00:42.611772
JOSH CARLSON#6495,join,The Poop(ing) Deck,1643248842.6118839,2022-01-27T02:00:42.611906
ClockworkGold#8535,leave,General,1643248843.7984912,2022-01-27T02:00:43.798536
ClockworkGold#8535,join,The Poop(ing) Deck,1643248843.7986429,2022-01-27T02:00:43.798664
DiceMaker#0286,leave,Gamer 3,1643249436.1289732,2022-01-27T02:10:36.129014
Liam Straub#3257,leave,Gamer 3,1643250090.1674204,2022-01-27T02:21:30.167449
Good Nut#6488,leave,Gamer 3,1643250195.9111996,2022-01-27T02:23:15.911246
Abby/Mrs. Nut#4051,leave,General,1643250222.657666,2022-01-27T02:23:42.657710
tomlins212#4429,leave,Gamer 3,1643250452.2977095,2022-01-27T02:27:32.297757
donwersa#8598,leave,Gamer 3,1643250475.3116221,2022-01-27T02:27:55.311665
Tangent#0184,leave,Gamer 3,1643250477.4575958,2022-01-27T02:27:57.457631
Tangent#0184,join,General,1643250477.4577081,2022-01-27T02:27:57.457723
DiceMaker#0286,join,General,1643250678.2092943,2022-01-27T02:31:18.209322
DiceMaker#0286,leave,General,1643251421.286828,2022-01-27T02:43:41.286874
DiceMaker#0286,join,The Poop(ing) Deck,1643251421.2869813,2022-01-27T02:43:41.287004
izzyhlx#2282,leave,Study Bar 4,1643252118.750408,2022-01-27T02:55:18.750459
izzyhlx#2282,join,General,1643252118.7505677,2022-01-27T02:55:18.750592
DiceMaker#0286,leave,The Poop(ing) Deck,1643252480.4592435,2022-01-27T03:01:20.459273
DiceMaker#0286,join,General,1643252626.4869053,2022-01-27T03:03:46.486951
Annabelle B#6621,leave,General,1643252904.4038393,2022-01-27T03:08:24.403885
Annabelle B#6621,join,General,1643253046.2708504,2022-01-27T03:10:46.270896
izzyhlx#2282,leave,General,1643253279.084763,2022-01-27T03:14:39.084808
izzyhlx#2282,join,General,1643253429.8760154,2022-01-27T03:17:09.876056
ClockworkGold#8535,leave,The Poop(ing) Deck,1643253687.8562498,2022-01-27T03:21:27.856297
ClockworkGold#8535,join,General,1643253687.8564079,2022-01-27T03:21:27.856429
Iron Horse#7419,leave,The Poop(ing) Deck,1643253689.4565597,2022-01-27T03:21:29.456607
Iron Horse#7419,join,General,1643253689.4567132,2022-01-27T03:21:29.456735
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1643253702.2221282,2022-01-27T03:21:42.222174
JOSH CARLSON#6495,join,General,1643253702.2222776,2022-01-27T03:21:42.222296
Iron Horse#7419,leave,General,1643254198.9651628,2022-01-27T03:29:58.965191
Iron Horse#7419,join,General,1643254203.0955615,2022-01-27T03:30:03.095607
Peter#9962,leave,General,1643254847.4954016,2022-01-27T03:40:47.495444
Iron Horse#7419,leave,General,1643254848.0642712,2022-01-27T03:40:48.064316
DiceMaker#0286,leave,General,1643256778.2570374,2022-01-27T04:12:58.257084
tomlins212#4429,join,General,1643257495.2395022,2022-01-27T04:24:55.239546
izzyhlx#2282,leave,General,1643257760.3320289,2022-01-27T04:29:20.332075
Daniel the maniel#7678,join,General,1643257907.396487,2022-01-27T04:31:47.396526
Peter#9962,join,General,1643258018.536859,2022-01-27T04:33:38.536904
Ashton#1267,join,General,1643258179.5617843,2022-01-27T04:36:19.561838
Ashton#1267,leave,General,1643258182.0472302,2022-01-27T04:36:22.047259
ClockworkGold#8535,leave,General,1643259132.1164958,2022-01-27T04:52:12.116544
Annabelle B#6621,leave,General,1643261786.4938545,2022-01-27T05:36:26.493900
Annabelle B#6621,join,General,1643261788.8220174,2022-01-27T05:36:28.822063
Annabelle B#6621,leave,General,1643261815.1423101,2022-01-27T05:36:55.142345
tomlins212#4429,leave,General,1643262109.408442,2022-01-27T05:41:49.408487
Daniel the maniel#7678,leave,General,1643262235.1759505,2022-01-27T05:43:55.175989
DrDooglestein#0148,leave,General,1643262713.21588,2022-01-27T05:51:53.215908
Peter#9962,leave,General,1643262715.015325,2022-01-27T05:51:55.015378
Tangent#0184,leave,General,1643263446.5062447,2022-01-27T06:04:06.506275
JOSH CARLSON#6495,leave,General,1643266813.210562,2022-01-27T07:00:13.210607
tomlins212#4429,join,General,1643324035.3835993,2022-01-27T22:53:55.383635
tomlins212#4429,leave,General,1643324218.7507436,2022-01-27T22:56:58.750798
tomlins212#4429,join,General,1643324481.9771771,2022-01-27T23:01:21.977222
ClockworkGold#8535,join,General,1643324560.9236977,2022-01-27T23:02:40.923744
Good Nut#6488,join,General,1643324597.6737766,2022-01-27T23:03:17.673823
Abby/Mrs. Nut#4051,join,General,1643324627.892061,2022-01-27T23:03:47.892110
tomlins212#4429,leave,General,1643324653.3185654,2022-01-27T23:04:13.318594
tomlins212#4429,join,General,1643324654.363859,2022-01-27T23:04:14.363903
tomlins212#4429,leave,General,1643325472.4685917,2022-01-27T23:17:52.468638
ClockworkGold#8535,leave,General,1643326348.496362,2022-01-27T23:32:28.496404
Good Nut#6488,leave,General,1643327241.8196125,2022-01-27T23:47:21.819664
Good Nut#6488,join,Asleep,1643327241.8197725,2022-01-27T23:47:21.819795
Good Nut#6488,leave,Asleep,1643327467.1811504,2022-01-27T23:51:07.181179
Good Nut#6488,join,General,1643327467.1812444,2022-01-27T23:51:07.181255
Abby/Mrs. Nut#4051,leave,General,1643328862.1582425,2022-01-28T00:14:22.158272
Abby/Mrs. Nut#4051,join,General,1643332202.88525,2022-01-28T01:10:02.885295
Tangent#0184,join,General,1643332371.6214051,2022-01-28T01:12:51.621446
donwersa#8598,join,General,1643332375.2865431,2022-01-28T01:12:55.286592
Tangent#0184,leave,General,1643332382.091862,2022-01-28T01:13:02.091890
Tangent#0184,join,General,1643332385.7421422,2022-01-28T01:13:05.742188
Peter#9962,join,General,1643332676.3733253,2022-01-28T01:17:56.373362
Annabelle B#6621,join,General,1643332713.7010744,2022-01-28T01:18:33.701119
DrDooglestein#0148,join,General,1643332739.4555178,2022-01-28T01:18:59.455553
Luke L#0751,join,General,1643333289.4988902,2022-01-28T01:28:09.498932
Daniel the maniel#7678,join,General,1643334748.021414,2022-01-28T01:52:28.021460
Iron Horse#7419,join,General,1643334825.6659863,2022-01-28T01:53:45.666027
JOSH CARLSON#6495,join,General,1643334925.9285088,2022-01-28T01:55:25.928550
Iron Horse#7419,leave,General,1643335336.8694413,2022-01-28T02:02:16.869470
Iron Horse#7419,join,General,1643335426.2253263,2022-01-28T02:03:46.225367
ClockworkGold#8535,join,General,1643335524.3237529,2022-01-28T02:05:24.323798
Darkand#0021,join,General,1643336295.7907372,2022-01-28T02:18:15.790782
ClockworkGold#8535,leave,General,1643336594.5901647,2022-01-28T02:23:14.590211
ClockworkGold#8535,join,Gamer 3,1643336594.5903177,2022-01-28T02:23:14.590340
Iron Horse#7419,leave,General,1643336597.1789804,2022-01-28T02:23:17.179024
Iron Horse#7419,join,Gamer 3,1643336597.1791215,2022-01-28T02:23:17.179139
Tangent#0184,leave,General,1643336599.466584,2022-01-28T02:23:19.466629
Tangent#0184,join,Gamer 3,1643336599.4667358,2022-01-28T02:23:19.466759
Luke L#0751,leave,General,1643337082.1310074,2022-01-28T02:31:22.131054
Daniel the maniel#7678,leave,General,1643337083.2867286,2022-01-28T02:31:23.286777
Darkand#0021,leave,General,1643337356.9530778,2022-01-28T02:35:56.953106
Abby/Mrs. Nut#4051,leave,General,1643337729.7483845,2022-01-28T02:42:09.748447
Good Nut#6488,leave,General,1643337865.1072137,2022-01-28T02:44:25.107261
donwersa#8598,leave,General,1643338053.1712654,2022-01-28T02:47:33.171303
Annabelle B#6621,leave,General,1643338515.5929213,2022-01-28T02:55:15.592969
Liam Straub#3257,join,Gamer 3,1643338696.6364133,2022-01-28T02:58:16.636459
JOSH CARLSON#6495,leave,General,1643339633.2608955,2022-01-28T03:13:53.260937
JOSH CARLSON#6495,join,Gamer 3,1643339633.2610335,2022-01-28T03:13:53.261052
Annabelle B#6621,join,General,1643339665.8123672,2022-01-28T03:14:25.812409
Annabelle B#6621,leave,General,1643339685.737859,2022-01-28T03:14:45.737901
Annabelle B#6621,join,Gamer 3,1643339685.7379982,2022-01-28T03:14:45.738018
Peter#9962,leave,General,1643339686.4430797,2022-01-28T03:14:46.443128
Peter#9962,join,Gamer 3,1643339686.443235,2022-01-28T03:14:46.443256
DrDooglestein#0148,leave,General,1643339688.6898727,2022-01-28T03:14:48.689914
DrDooglestein#0148,join,Gamer 3,1643339688.6900089,2022-01-28T03:14:48.690028
tomlins212#4429,join,Gamer 3,1643340312.137391,2022-01-28T03:25:12.137426
Liam Straub#3257,leave,Gamer 3,1643340420.72528,2022-01-28T03:27:00.725325
Liam Straub#3257,join,Gamer 3,1643340440.331376,2022-01-28T03:27:20.331405
Liam Straub#3257,leave,Gamer 3,1643340581.1643646,2022-01-28T03:29:41.164412
Liam Straub#3257,join,Codimg Zoney,1643340581.164519,2022-01-28T03:29:41.164540
tomlins212#4429,leave,Gamer 3,1643340583.6113417,2022-01-28T03:29:43.611388
tomlins212#4429,join,Codimg Zoney,1643340583.6114924,2022-01-28T03:29:43.611514
tomlins212#4429,leave,Codimg Zoney,1643340673.1786993,2022-01-28T03:31:13.178741
tomlins212#4429,join,Gamer 3,1643340673.1788414,2022-01-28T03:31:13.178860
ClockworkGold#8535,leave,Gamer 3,1643340697.2594385,2022-01-28T03:31:37.259485
tomlins212#4429,leave,Gamer 3,1643340705.4204082,2022-01-28T03:31:45.420450
tomlins212#4429,join,Codimg Zoney,1643340705.420545,2022-01-28T03:31:45.420562
MaxDeVos#0202,join,General,1643343030.713731,2022-01-28T04:10:30.713774
MaxDeVos#0202,leave,General,1643343032.6316373,2022-01-28T04:10:32.631678
Peter#9962,leave,Gamer 3,1643343834.890886,2022-01-28T04:23:54.890915
tomlins212#4429,leave,Codimg Zoney,1643343947.802888,2022-01-28T04:25:47.802934
tomlins212#4429,join,Gamer 3,1643343950.0555508,2022-01-28T04:25:50.055595
Liam Straub#3257,leave,Codimg Zoney,1643343950.63098,2022-01-28T04:25:50.631015
tomlins212#4429,leave,Gamer 3,1643343955.8402908,2022-01-28T04:25:55.840337
Iron Horse#7419,leave,Gamer 3,1643344877.9824264,2022-01-28T04:41:17.982473
Iron Horse#7419,join,Gamer 3,1643344882.583674,2022-01-28T04:41:22.583715
Iron Horse#7419,leave,Gamer 3,1643344890.4954782,2022-01-28T04:41:30.495526
Annabelle B#6621,leave,Gamer 3,1643345830.2440915,2022-01-28T04:57:10.244129
DrDooglestein#0148,leave,Gamer 3,1643345830.7890143,2022-01-28T04:57:10.789062
Tangent#0184,leave,Gamer 3,1643345832.146599,2022-01-28T04:57:12.146643
JOSH CARLSON#6495,leave,Gamer 3,1643346607.0784094,2022-01-28T05:10:07.078475
jazzy#0143,join,Gamer 3,1643397748.127896,2022-01-28T19:22:28.127932
Liam Straub#3257,join,Gamer 3,1643399312.381829,2022-01-28T19:48:32.381856
tomlins212#4429,join,Codimg Zoney,1643405463.6921823,2022-01-28T21:31:03.692234
Iron Horse#7419,join,Codimg Zoney,1643405765.7911713,2022-01-28T21:36:05.791219
Liam Straub#3257,leave,Gamer 3,1643407117.788953,2022-01-28T21:58:37.788997
Liam Straub#3257,join,Codimg Zoney,1643407117.789106,2022-01-28T21:58:37.789128
Liam Straub#3257,leave,Codimg Zoney,1643407132.9309118,2022-01-28T21:58:52.930955
Liam Straub#3257,join,Gamer 3,1643407132.9310484,2022-01-28T21:58:52.931066
W_Name#2703,join,Codimg Zoney,1643407806.9037526,2022-01-28T22:10:06.903793
JOSH CARLSON#6495,join,Codimg Zoney,1643408306.9001114,2022-01-28T22:18:26.900152
ClockworkGold#8535,join,Codimg Zoney,1643408323.822377,2022-01-28T22:18:43.822416
Liam Straub#3257,leave,Gamer 3,1643409173.612316,2022-01-28T22:32:53.612360
jazzy#0143,leave,Gamer 3,1643409176.661384,2022-01-28T22:32:56.661416
Tangent#0184,join,Codimg Zoney,1643409790.9521446,2022-01-28T22:43:10.952191
Tangent#0184,leave,Codimg Zoney,1643409793.632452,2022-01-28T22:43:13.632492
Iron Horse#7419,leave,Codimg Zoney,1643409982.5375178,2022-01-28T22:46:22.537547
JOSH CARLSON#6495,leave,Codimg Zoney,1643410018.8035998,2022-01-28T22:46:58.803641
JOSH CARLSON#6495,join,Codimg Zoney,1643410070.8404748,2022-01-28T22:47:50.840523
JOSH CARLSON#6495,leave,Codimg Zoney,1643410410.3580072,2022-01-28T22:53:30.358054
Liam Straub#3257,join,Codimg Zoney,1643410580.6848912,2022-01-28T22:56:20.684932
donwersa#8598,join,Codimg Zoney,1643411253.4855626,2022-01-28T23:07:33.485610
tomlins212#4429,leave,Codimg Zoney,1643411357.592333,2022-01-28T23:09:17.592360
Liam Straub#3257,leave,Codimg Zoney,1643412017.985594,2022-01-28T23:20:17.985634
Liam Straub#3257,join,Asleep,1643412017.9857323,2022-01-28T23:20:17.985751
tomlins212#4429,join,Codimg Zoney,1643412037.974202,2022-01-28T23:20:37.974243
ClockworkGold#8535,leave,Codimg Zoney,1643412570.8070054,2022-01-28T23:29:30.807034
W_Name#2703,leave,Codimg Zoney,1643412813.516967,2022-01-28T23:33:33.517010
tomlins212#4429,leave,Codimg Zoney,1643415071.2099357,2022-01-29T00:11:11.209982
AllRickyBobby#5706,join,Codimg Zoney,1643415640.304961,2022-01-29T00:20:40.305004
Daniel the maniel#7678,join,Codimg Zoney,1643416172.248611,2022-01-29T00:29:32.248639
hadleymineer#8442,join,Codimg Zoney,1643416305.952513,2022-01-29T00:31:45.952548
hadleymineer#8442,leave,Codimg Zoney,1643416355.6507308,2022-01-29T00:32:35.650777
Liam Straub#3257,leave,Asleep,1643417788.938951,2022-01-29T00:56:28.938985
Liam Straub#3257,join,Codimg Zoney,1643417788.939064,2022-01-29T00:56:28.939078
Good Nut#6488,join,Codimg Zoney,1643417853.8944523,2022-01-29T00:57:33.894499
Annabelle B#6621,join,Gamer 3,1643419124.2799993,2022-01-29T01:18:44.280047
Peter#9962,join,Gamer 3,1643419197.0770905,2022-01-29T01:19:57.077122
AllRickyBobby#5706,leave,Codimg Zoney,1643419197.9477272,2022-01-29T01:19:57.947769
AllRickyBobby#5706,join,Gamer 3,1643419197.9478645,2022-01-29T01:19:57.947884
AllRickyBobby#5706,leave,Gamer 3,1643419203.2574172,2022-01-29T01:20:03.257446
AllRickyBobby#5706,join,Gamer 3,1643419205.400433,2022-01-29T01:20:05.400481
Daniel the maniel#7678,leave,Codimg Zoney,1643419217.4319427,2022-01-29T01:20:17.431983
Daniel the maniel#7678,join,Gamer 3,1643419217.4320738,2022-01-29T01:20:17.432090
donwersa#8598,leave,Codimg Zoney,1643419228.7277732,2022-01-29T01:20:28.727802
donwersa#8598,join,Gamer 3,1643419228.727865,2022-01-29T01:20:28.727875
Good Nut#6488,leave,Codimg Zoney,1643419258.5434227,2022-01-29T01:20:58.543460
Good Nut#6488,join,Gamer 3,1643419258.543546,2022-01-29T01:20:58.543562
Liam Straub#3257,leave,Codimg Zoney,1643419363.9806128,2022-01-29T01:22:43.980658
hadleymineer#8442,join,Gamer 3,1643419381.4681566,2022-01-29T01:23:01.468204
JOSH CARLSON#6495,join,Gamer 3,1643419562.6248093,2022-01-29T01:26:02.624858
JOSH CARLSON#6495,leave,Gamer 3,1643419626.5216773,2022-01-29T01:27:06.521706
JOSH CARLSON#6495,join,The Poop(ing) Deck,1643419626.521771,2022-01-29T01:27:06.521781
AllRickyBobby#5706,leave,Gamer 3,1643419627.611119,2022-01-29T01:27:07.611164
AllRickyBobby#5706,join,The Poop(ing) Deck,1643419627.6112697,2022-01-29T01:27:07.611292
hadleymineer#8442,leave,Gamer 3,1643419863.4406712,2022-01-29T01:31:03.440713
donwersa#8598,leave,Gamer 3,1643419974.0182645,2022-01-29T01:32:54.018310
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1643419978.0782743,2022-01-29T01:32:58.078317
JOSH CARLSON#6495,join,Gamer 3,1643419978.0784147,2022-01-29T01:32:58.078433
AllRickyBobby#5706,leave,The Poop(ing) Deck,1643419981.1058702,2022-01-29T01:33:01.105907
AllRickyBobby#5706,join,Gamer 3,1643419981.1059947,2022-01-29T01:33:01.106011
Daniel the maniel#7678,leave,Gamer 3,1643420453.4145346,2022-01-29T01:40:53.414581
Good Nut#6488,leave,Gamer 3,1643421209.9734657,2022-01-29T01:53:29.973515
Good Nut#6488,join,Asleep,1643421209.9736254,2022-01-29T01:53:29.973647
Good Nut#6488,leave,Asleep,1643421381.6759682,2022-01-29T01:56:21.676014
Good Nut#6488,join,General,1643421381.6761217,2022-01-29T01:56:21.676143
Good Nut#6488,leave,General,1643421916.3790994,2022-01-29T02:05:16.379127
JOSH CARLSON#6495,leave,Gamer 3,1643422667.013488,2022-01-29T02:17:47.013529
Iron Horse#7419,join,Gamer 3,1643422894.560844,2022-01-29T02:21:34.560880
donwersa#8598,join,Codimg Zoney,1643423081.7235575,2022-01-29T02:24:41.723597
AllRickyBobby#5706,leave,Gamer 3,1643423132.0016809,2022-01-29T02:25:32.001727
AllRickyBobby#5706,join,Gamer 3,1643423139.823672,2022-01-29T02:25:39.823716
Liam Straub#3257,join,Codimg Zoney,1643423166.041189,2022-01-29T02:26:06.041234
tomlins212#4429,join,Codimg Zoney,1643423177.7303252,2022-01-29T02:26:17.730365
Luke L#0751,join,Codimg Zoney,1643423222.8052936,2022-01-29T02:27:02.805333
JOSH CARLSON#6495,join,Gamer 3,1643423389.369655,2022-01-29T02:29:49.369692
ClockworkGold#8535,join,Gamer 3,1643423743.9592361,2022-01-29T02:35:43.959272
ClockworkGold#8535,leave,Gamer 3,1643424246.041969,2022-01-29T02:44:06.042016
ClockworkGold#8535,join,General,1643424246.0421236,2022-01-29T02:44:06.042146
ClockworkGold#8535,leave,General,1643424247.0216885,2022-01-29T02:44:07.021733
ClockworkGold#8535,join,Gamer 3,1643424247.0218415,2022-01-29T02:44:07.021863
jazzy#0143,join,Codimg Zoney,1643424756.241805,2022-01-29T02:52:36.241851
Annabelle B#6621,leave,Gamer 3,1643424949.2442555,2022-01-29T02:55:49.244304
AllRickyBobby#5706,leave,Gamer 3,1643425070.6175158,2022-01-29T02:57:50.617564
nacnud4444#1062,join,Gamer 3,1643425740.4069927,2022-01-29T03:09:00.407038
Annabelle B#6621,join,Gamer 3,1643426126.0706797,2022-01-29T03:15:26.070724
W_Name#2703,join,Gamer 3,1643426588.8280368,2022-01-29T03:23:08.828083
JOSH CARLSON#6495,leave,Gamer 3,1643427570.5978322,2022-01-29T03:39:30.597878
JOSH CARLSON#6495,join,General,1643427570.5979836,2022-01-29T03:39:30.598005
JOSH CARLSON#6495,leave,General,1643427572.0694418,2022-01-29T03:39:32.069490
JOSH CARLSON#6495,join,Gamer 3,1643427572.0695968,2022-01-29T03:39:32.069619
JOSH CARLSON#6495,leave,Gamer 3,1643427581.5297873,2022-01-29T03:39:41.529834
W_Name#2703,leave,Gamer 3,1643428746.9667795,2022-01-29T03:59:06.966823
Luke L#0751,leave,Codimg Zoney,1643431966.9620464,2022-01-29T04:52:46.962092
Annabelle B#6621,leave,Gamer 3,1643432254.2608874,2022-01-29T04:57:34.260916
nacnud4444#1062,leave,Gamer 3,1643432796.9097958,2022-01-29T05:06:36.909843
nacnud4444#1062,join,Gamer 3,1643432806.9137022,2022-01-29T05:06:46.913747
Annabelle B#6621,join,Gamer 3,1643433409.7963474,2022-01-29T05:16:49.796375
Liam Straub#3257,leave,Codimg Zoney,1643434755.9023898,2022-01-29T05:39:15.902418
jazzy#0143,leave,Codimg Zoney,1643434756.9413311,2022-01-29T05:39:16.941383
tomlins212#4429,leave,Codimg Zoney,1643434759.1681762,2022-01-29T05:39:19.168222
donwersa#8598,leave,Codimg Zoney,1643434759.8256297,2022-01-29T05:39:19.825679
yawaworht#0612,join,Gamer 3,1643436056.0061462,2022-01-29T06:00:56.006192
Daniel the maniel#7678,join,Gamer 3,1643436214.0563855,2022-01-29T06:03:34.056425
Iron Horse#7419,leave,Gamer 3,1643437761.7610545,2022-01-29T06:29:21.761099
ClockworkGold#8535,leave,Gamer 3,1643439079.099397,2022-01-29T06:51:19.099443
yawaworht#0612,leave,Gamer 3,1643439390.442574,2022-01-29T06:56:30.442621
Annabelle B#6621,leave,Gamer 3,1643439490.744957,2022-01-29T06:58:10.745002
Daniel the maniel#7678,leave,Gamer 3,1643440358.1722288,2022-01-29T07:12:38.172275
Annabelle B#6621,join,Gamer 3,1643441509.8032808,2022-01-29T07:31:49.803325
Tangent#0184,join,Gamer 3,1643442160.5003998,2022-01-29T07:42:40.500447
Annabelle B#6621,leave,Gamer 3,1643443526.0694091,2022-01-29T08:05:26.069457
Peter#9962,leave,Gamer 3,1643443527.3778398,2022-01-29T08:05:27.377885
Tangent#0184,leave,Gamer 3,1643444260.6372404,2022-01-29T08:17:40.637285
nacnud4444#1062,leave,Gamer 3,1643444262.8840897,2022-01-29T08:17:42.884131
Good Nut#6488,join,Gamer 3,1643470956.9109828,2022-01-29T15:42:36.911029
donwersa#8598,join,Gamer 3,1643475303.3258097,2022-01-29T16:55:03.325857
Liam Straub#3257,join,Gamer 3,1643476984.4468334,2022-01-29T17:23:04.446875
jazzy#0143,join,Gamer 3,1643477836.1079948,2022-01-29T17:37:16.108035
tomlins212#4429,join,Gamer 3,1643479097.6589184,2022-01-29T17:58:17.658965
Liam Straub#3257,leave,Gamer 3,1643479317.3044631,2022-01-29T18:01:57.304509
Liam Straub#3257,join,Gamer 3,1643479815.8596556,2022-01-29T18:10:15.859700
jazzy#0143,leave,Gamer 3,1643480333.4412405,2022-01-29T18:18:53.441270
tomlins212#4429,leave,Gamer 3,1643480335.993939,2022-01-29T18:18:55.993989
Good Nut#6488,leave,Gamer 3,1643480929.357243,2022-01-29T18:28:49.357293
donwersa#8598,leave,Gamer 3,1643481946.7795484,2022-01-29T18:45:46.779590
donwersa#8598,join,General,1643481947.5692406,2022-01-29T18:45:47.569341
donwersa#8598,leave,General,1643481949.4914703,2022-01-29T18:45:49.491517
donwersa#8598,join,Gamer 3,1643481949.4916203,2022-01-29T18:45:49.491642
Liam Straub#3257,leave,Gamer 3,1643483092.9667022,2022-01-29T19:04:52.966752
Liam Straub#3257,join,Asleep,1643483092.9668615,2022-01-29T19:04:52.966883
Liam Straub#3257,leave,Asleep,1643483233.6762757,2022-01-29T19:07:13.676322
Liam Straub#3257,join,Gamer 3,1643483233.6764283,2022-01-29T19:07:13.676450
peterbraun#9809,join,Gamer 3,1643483402.1702414,2022-01-29T19:10:02.170287
Liam Straub#3257,leave,Gamer 3,1643484573.233188,2022-01-29T19:29:33.233235
Liam Straub#3257,join,Asleep,1643484573.233344,2022-01-29T19:29:33.233365
Liam Straub#3257,leave,Asleep,1643485543.0908692,2022-01-29T19:45:43.090916
Liam Straub#3257,join,Gamer 3,1643485543.0910208,2022-01-29T19:45:43.091043
tomlins212#4429,join,Gamer 3,1643486399.180708,2022-01-29T19:59:59.180744
tomlins212#4429,leave,Gamer 3,1643486401.7888868,2022-01-29T20:00:01.788925
tomlins212#4429,join,Gamer 3,1643486402.3682065,2022-01-29T20:00:02.368251
tomlins212#4429,leave,Gamer 3,1643486403.3977032,2022-01-29T20:00:03.397750
tomlins212#4429,join,Gamer 3,1643486441.4943228,2022-01-29T20:00:41.494367
peterbraun#9809,leave,Gamer 3,1643486986.759619,2022-01-29T20:09:46.759657
tomlins212#4429,leave,Gamer 3,1643488036.3992438,2022-01-29T20:27:16.399289
tomlins212#4429,join,Codimg Zoney,1643488036.3993964,2022-01-29T20:27:16.399418
donwersa#8598,leave,Gamer 3,1643488038.578872,2022-01-29T20:27:18.578917
donwersa#8598,join,Codimg Zoney,1643488038.5790243,2022-01-29T20:27:18.579047
Liam Straub#3257,leave,Gamer 3,1643488050.7256196,2022-01-29T20:27:30.725668
Liam Straub#3257,join,Codimg Zoney,1643488050.7257724,2022-01-29T20:27:30.725794
donwersa#8598,leave,Codimg Zoney,1643488703.5360565,2022-01-29T20:38:23.536094
Tangent#0184,join,Codimg Zoney,1643489688.0805619,2022-01-29T20:54:48.080607
Daniel the maniel#7678,join,Codimg Zoney,1643490240.930467,2022-01-29T21:04:00.930510
Daniel the maniel#7678,leave,Codimg Zoney,1643490586.2540157,2022-01-29T21:09:46.254063
donwersa#8598,join,Codimg Zoney,1643491326.6180513,2022-01-29T21:22:06.618081
tomlins212#4429,leave,Codimg Zoney,1643492282.6076226,2022-01-29T21:38:02.607664
tomlins212#4429,join,Codimg Zoney,1643492807.0260046,2022-01-29T21:46:47.026046
jazzy#0143,join,Codimg Zoney,1643493251.209836,2022-01-29T21:54:11.209875
Luke L#0751,join,Codimg Zoney,1643493551.9051414,2022-01-29T21:59:11.905171
Luke L#0751,leave,Codimg Zoney,1643494257.504131,2022-01-29T22:10:57.504181
JOSH CARLSON#6495,join,Codimg Zoney,1643494265.4194944,2022-01-29T22:11:05.419540
JOSH CARLSON#6495,leave,Codimg Zoney,1643496023.1800218,2022-01-29T22:40:23.180065
tomlins212#4429,leave,Codimg Zoney,1643496769.3287475,2022-01-29T22:52:49.328793
tomlins212#4429,join,Codimg Zoney,1643496773.4288929,2022-01-29T22:52:53.428926
Good Nut#6488,join,Codimg Zoney,1643497189.7899194,2022-01-29T22:59:49.789963
tomlins212#4429,leave,Codimg Zoney,1643498854.9044778,2022-01-29T23:27:34.904533
donwersa#8598,leave,Codimg Zoney,1643501102.6803515,2022-01-30T00:05:02.680399
Daniel the maniel#7678,join,Codimg Zoney,1643501808.3123856,2022-01-30T00:16:48.312432
Daniel the maniel#7678,leave,Codimg Zoney,1643502103.6890564,2022-01-30T00:21:43.689101
donwersa#8598,join,Codimg Zoney,1643503290.2503307,2022-01-30T00:41:30.250372
DiceMaker#0286,join,Codimg Zoney,1643503472.081468,2022-01-30T00:44:32.081504
Luke L#0751,join,Codimg Zoney,1643504349.2706735,2022-01-30T00:59:09.270710
tomlins212#4429,join,Codimg Zoney,1643504459.7441404,2022-01-30T01:00:59.744187
Liam Straub#3257,leave,Codimg Zoney,1643504974.8852642,2022-01-30T01:09:34.885312
Liam Straub#3257,join,Codimg Zoney,1643504982.5343828,2022-01-30T01:09:42.534428
JOSH CARLSON#6495,join,Codimg Zoney,1643505320.5724754,2022-01-30T01:15:20.572522
Annabelle B#6621,join,Gamer 3,1643505464.1377494,2022-01-30T01:17:44.137795
JOSH CARLSON#6495,leave,Codimg Zoney,1643505516.0481622,2022-01-30T01:18:36.048190
JOSH CARLSON#6495,join,Gamer 3,1643505516.0482554,2022-01-30T01:18:36.048266
Tangent#0184,leave,Codimg Zoney,1643505758.1653244,2022-01-30T01:22:38.165371
Tangent#0184,join,Codimg Zoney,1643506808.161339,2022-01-30T01:40:08.161385
jazzy#0143,leave,Codimg Zoney,1643506941.3264055,2022-01-30T01:42:21.326453
Liam Straub#3257,leave,Codimg Zoney,1643507392.2096474,2022-01-30T01:49:52.209689
Liam Straub#3257,join,Codimg Zoney,1643508346.1083474,2022-01-30T02:05:46.108394
Daniel the maniel#7678,join,Gamer 3,1643508467.9209697,2022-01-30T02:07:47.921014
Luke L#0751,leave,Codimg Zoney,1643508549.3036442,2022-01-30T02:09:09.303693
DiceMaker#0286,leave,Codimg Zoney,1643508633.3628025,2022-01-30T02:10:33.362843
donwersa#8598,leave,Codimg Zoney,1643509356.4868574,2022-01-30T02:22:36.486904
ClockworkGold#8535,join,Gamer 3,1643509473.462068,2022-01-30T02:24:33.462112
Iron Horse#7419,join,Gamer 3,1643509494.598987,2022-01-30T02:24:54.599026
W_Name#2703,join,Gamer 3,1643510975.76495,2022-01-30T02:49:35.764995
Annabelle B#6621,leave,Gamer 3,1643511555.4541175,2022-01-30T02:59:15.454158
